year,month,vendor,categories,item,description,qty,source_type
2023,December,SALVETO IMPORTS LLC,WINE,378106,DOM PATERIANAKIS MELISSOKIPOS RED - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,48984,MURPHYS STOUT 6/4 14.9OZ CAN,9,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,57045,PERRIN RES CDR RED - 750ML,14,Purchase order
2023,December,WILLIAM GRANT AND SONS INC,LIQUOR,75166,MILAGRO SELECT BARREL SILVER - 750ML,14,Purchase order
2023,December,SAZERAC CO,LIQUOR,42005,BARTON'S SCHNAPPS - PEACH - 750ML,56,Purchase order
2023,December,BACKUP BEVERAGE,BEER,14876,POTTERS GRAPEFRUIT SESS 4/6 CANS,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,25986,BOULEVARD SIXTH GLASS 4/6 NR,10,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,70193,SMIRNOFF VODKA - PEACH LEMONADE - 750ML,1,Purchase order
2023,December,FREE RUN WINE MERCHANTS LLC,WINE,353454,FIELD RECORDINGS DRY HOP PET NAT - 750ML,1,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,17635,EQUILIBRIUM SKY LAB 6/4 16OZ CAN,2,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,88596,DELEON TEQUILA - REPOSADO - 750ML,8,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,348668,LOUIS JADOT CHABLIS - 750ML,1,Purchase order
2023,December,ANHEUSER BUSCH INC,KEG,77847,DEVILS BACKBONE JUICY MAGIC IPA 1/6 KEG,18,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,298506,MERRY EDWARDS CHARDONNAY OLIVET LANE 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,86744,DARK HORSE CHARD - 750ML,60,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,435023,HEINZ EIFEL RIES AUS - 750ML,5,Purchase order
2023,December,E & J GALLO WINERY,WINE,82200,BAREFOOT CEL SWEET RED - 187ML,16,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,234018,ROUGH DAY CAB - 750ML,28,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,72006,CORRALEJO TEQUILA BLANCO - 750ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,234758,LAROQUE CAB/FR CITE DE CARCASSONNE - 750ML,4,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,433330,LEGENDE BORDEAUX RG - 750ML,2,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,378881,YUKI TORA SNOW TIGER NIGORI SAKE - 200ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,377282,FREDERIC ESMONIN HAUTES C'BEAUNE ROUGE - 750ML,1,Purchase order
2023,December,SUGARLOAF MOUNTAIN SUNLIGHT VINEYARD LLC,WINE,24086,SUGARLOAF MTN VYDS PENELOPE 750ML,2,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,238390,ALAIN JAUME HAUT DE BRUN CDR RED - 750ML,1,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,10866,GIN MARE - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,23215,DACHOUFFE LA CHOUFFE 6/4 NR - 11.2OZ,11,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,326059,DEEP EDDY VODKA - SWEET TEA - 750ML,8,Purchase order
2023,December,O'NEILL BEVERAGES CO LLC,WINE,345824,DAY OWL ROSE - 750ML,3,Purchase order
2023,December,ATHLETIC BREWING COMPANY LLC,NON-ALCOHOL,14838,ATHLETIC CERVEZA NA 4/6 CANS,14,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,51626,CIROC VODKA -SUMMER WATERMELON - 1.75L,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,305610,ST INNOCENT P/NOIR VIL CUV - 750ML,1,Purchase order
2023,December,LUNEAU USA INC,WINE,386146,VILLA JAIME MONTEPUL - 1.5L,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,336701,BARON ST CHRISTOPHE - 750ML,3,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,14682,FEUDO ANTICO PECORINO 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,378994,VINA VIK RED BLEND MILLA CALA - 750ML,4,Purchase order
2023,December,YUENGLING BREWERY,KEG,99350,YUENGLING LAGER 1/4K,64,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,26867,EXCELSIOR ROBERTSON CAB - 750ML,14,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,235088,FONTELLA CHIANTI - 750ML,5,Purchase order
2023,December,WINE BRIDGE IMPORTS INC,WINE,332137,DON SILVESTRE MAL - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,162544,VINUM INSIDER CAB SAUV - 750ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,247128,OREGON BREEZE PINOT NOIR - 750ML,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,439983,SIETEFINCAS MAL - 750ML,4,Purchase order
2023,December,CAMPARI AMERICA LLC,LIQUOR,50776,FRANGELICO LIQUEUR - 750ML,42,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,234634,PALACIO DEL BURGO RIOJA TINTO - 750ML,4,Purchase order
2023,December,BOSTON BEER CORPORATION,LIQUOR,379464,DOGFISH HEAD CRUSH COCKTAIL VARIETY 3/8 CAN,104,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,330641,CSM MIMI CHARD - 750ML,3,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,88638,E&J BRANDY VSOP - 1.75L,12,Purchase order
2023,December,SAZERAC CO,LIQUOR,23841,PAUL MASSON BRANDY VS - 1.75L,60,Purchase order
2023,December,TROEGS BREWING COMPANY,BEER,60044,TROEGS SUNSHINE PILS 4/6 CANS,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,378479,LA CAPPUCCINA P/GRIGIO ORG - 750ML,2,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,168011,HAN JAN BLUEBERRY 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,373216,DOM PAUL BUISSE CHINON - 750ML,3,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,352226,ARGENTO PINOT GRIGIO - 750ML,1,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,83148,SUTTER HOME MOSCATO - 1.5L,108,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,243877,CAPTURE PINE MTN CABERNET - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,321043,RAINSTORM P/NOIR - 750ML,5,Purchase order
2023,December,MAST-JAEGERMEISTER US INC,LIQUOR,31828,JAGERMEISTER LIQUEUR - 1.75L,34,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",LIQUOR,297756,TAKAMINE WHISKEY 8 YEAR 750ML,1,Purchase order
2023,December,STOLI GROUP (USA) LLC,LIQUOR,242251,KENTUCKY OWL WISEMAN RYE WHISKEY - 750ML,1,Purchase order
2023,December,WC BEVERAGE LLC,WINE,17609,MONTE PASCHOAL SWEET SEMI-SPARKLING WHITE 750ML,3,Purchase order
2023,December,WELL OILED WINE COMPANY LLC,WINE,76104,ROJO MOJO RED - 750ML,2,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,40613,CYCLES GLADIATOR P/NOIR - 750ML,14,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,377599,ALTRURIA SONOMA CAB SAUV - 750ML,1,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,304928,MARTELL VS SINGLE DISTILLERY COGNAC 375ML,1,Purchase order
2023,December,ROYAL WINE CORP,WINE,88052,RASHI JOYVIN RED - 750ML,7,Purchase order
2023,December,BACKUP BEVERAGE,BEER,246111,CHAUCERS OG MEAD 750ML,1,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,64076,COOPER'S HAWK SPARKLING MOSCATO 750ML,17,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,379516,VINCENT DAMPT CHABLIS AOC - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,355840,STELLA ROSA PLATINUM WHITE - 750ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,238005,GONET-MEDEVILLE BDN CHAMP PREM CRU BRUT - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,WINE,52957,ESTANCIA PASO ROBLES CAB - 750ML,28,Purchase order
2023,December,PERNOD RICARD USA LLC,WINE,80295,LILLET ROSE - 750ML,2,Purchase order
2023,December,RM2 CONSULTING INC,WINE,10264,90+ CELLARS LOT 113 BIG RED BLEND - 750ML,2,Purchase order
2023,December,NEW BELGIUM BREWING INC,BEER,25407,NEW BELGIUM VOODOO RANGER IMPERIAL IPA 4/6 NR,240,Purchase order
2023,December,BACKUP BEVERAGE,KEG,246109,SAUGATUCK RAINBOW RODEO IPA 1/6 KEG,1,Purchase order
2023,December,ELCORE INC,WINE,17362,BETHEL TEJ HONEY WINE DRY - 750ML,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,16465,ANDECHS HELLES 20/16.9 OZ NR,1,Purchase order
2023,December,FREE RUN WINE MERCHANTS LLC,WINE,334976,FOSSIL POINT P/NOIR 13 - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,241204,THE LITTLE SHEEP OF FRANCE CHARD - 750ML,1,Purchase order
2023,December,BACARDI USA INC,LIQUOR,88885,BACARDI LIME RUM - 750ML,7,Purchase order
2023,December,PUNTO VINO LLC,WINE,428899,LITTLE BOSCO FRIZZANTE - 750ML,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310121,WAKATAKE ONIKOROSHI DAIGINJO - 1.8L,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,367456,CODORNIU BRUT RES LTD ED - 750ML,5,Purchase order
2023,December,JOS VICTORI WINES,WINE,309840,SWEET BITCH SPARKLING MOSCATO ROSE - 750ML,5,Purchase order
2023,December,PUNTO VINO LLC,WINE,236328,HILLINGER P/GRIS - 750ML,2,Purchase order
2023,December,DELMAR BREWING COMPANY LLC,BEER,11873,EVOLUTION DELMARVA PURE PILS - 12.OZ 4/6NR,4,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,439959,ANCIENT PEAKS MER - 750ML,2,Purchase order
2023,December,DEUTSCH FAMILY WINE & SPIRITS,WINE,244903,JOSH CELLARS RSV CABERNET SAUVIGNON PASO ROBLES - 750ML,44,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,249210,MALIBU RUM - WATERMELON - 750ML,4,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,331415,NATURA S/BLC - 750ML,1,Purchase order
2023,December,ANHEUSER BUSCH INC,LIQUOR,16811,CUTWATER TIKI RUM PUNCH 6/4 CANS,52,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,297549,ERBES URZIGER WURZGARTEN RIESLING QBA 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,318582,BRANCAIA TRE ROSSO TOSCANA - 750ML,9,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,347051,CARTA VIEJA MER - 1.5L,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,23529,STOUT ECHIGO BEER 3/4 NR - 11OZ,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,NON-ALCOHOL,169161,ARIEL CHARD NON ALCOHOLIC - 750ML,28,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,351918,ENOS SONOMA CO CAB - 750ML,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,400424,ANGELINE CAL P/NOIR - 750ML,56,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,25968,SMIRNOFF STRAWBERRY TWIST - 750ML,7,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,238716,CELLIER DES DAUPHINS RES CDR RED - 750ML,2,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,50962,BAILEYS IRISH CREAM - 1.75L,96,Purchase order
2023,December,BACARDI USA INC,LIQUOR,27278,"DEWAR'S ""WHITE LABEL"" SCOTCH - 1.75L",180,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,114324,CHALK HILL EB CHARD - 750ML,2,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,247146,MADER PINOT NOIR ALSACE - 750ML,3,Purchase order
2023,December,PWSWN INC,WINE,356414,THE GREAT WAVE SAUVIGNON BLANC - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,41747,OYSTER BAY MER - 750ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,321993,CLOS AMADOR RSE TENDRE - 750ML,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,389978,JEAN VESSELLE OEIL DE PEDRIX - 750ML,1,Purchase order
2023,December,HEINEKEN USA,NON-ALCOHOL,51003,HEINEKEN 0.0 NA 4/6PK 11.2.OZ NR,336,Purchase order
2023,December,BACKUP BEVERAGE,BEER,50192,REKORDERLIG MANGO RAZ 6/4 11.2OZ CANS,4,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,378152,BOD ARAGONESAS CASTILLO DE FUENDEJALON CRIANZA CAMPO DE BORJA - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,70102,CAMARENA TEQUILA - ANEJO - 750ML,15,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,238404,CH DU CEDRE MARCEL MALBEC - 750ML,4,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,234308,BELLES EAUX P/NOIR CUV BELLE EPOQUE - 750ML,5,Purchase order
2023,December,WILLIAMS CORNER WINE,WINE,170100,CAMBRIDGE RD HAWKES BAY SYRAH FOREST BORN 750ML,2,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,437611,DOLIN SWEET WHT VERMOUTH - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,WINE,84379,LIVINGSTON CELLARS BURGUNDY - 3L,24,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,16718,BOULEVARD CINNAMON BUN 6/4 16OZ CANS,1,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,337770,DOM GRAPILLON D'OR 1806 GIGON 13 - 750ML,3,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,367522,AVANTIS SAUVIGNON BLANC - 750ML,6,Purchase order
2023,December,THE WINE GROUP,WINE,80091,ALMADEN MOSCATO - 5L,11,Purchase order
2023,December,ROYAL WINE CORP,WINE,46198,BINYAMINA YOGEY CAB PET/VERD - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,168201,ZARDETTO PROSECCO BRUT 8/3 PACKS 187ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,327602,HACIENDA LOPEZ DE HARO CRIANZA - 750ML,1,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,313971,TUSSOCK JUMPER ORG MALB - 750ML,1,Purchase order
2023,December,DEUTSCH FAMILY WINE & SPIRITS,WINE,26956,YELLOW TAIL SHZ - 1.5L,96,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,312687,APTUS - 750ML,4,Purchase order
2023,December,PUNTO VINO LLC,WINE,379921,FRIZZANTE BEBE PROSECCO CLICK - 750ML,7,Purchase order
2023,December,BACKUP BEVERAGE,BEER,14354,ANTIETAM 1605 RED 4/6 CANS,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,44541,ROCK & VINE CAB - 750ML,3,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,13620,BROCCARDO BRICCO SAN. PIETRO 750ML,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,180521,MUSARAGNO P/GRIG - 750ML,2,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,371044,INDEPENDENT ROSE - 750ML,3,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,244614,3 FLOYDS ZOMBIE ICE 12/19.2OZ CANS,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,431389,LA FIERA MONTPUL D'ABRU - 750ML,7,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,377986,JAM CELLARS BUTTER CAB SAUV - 750ML,13,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,379320,BORGOFULVIA SPUMANTE BRUT - 750ML,5,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,170192,LAGEDER SCHIAVA ALTO ADIGE DOC 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,63428,MOUTON CADET WHITE - 750ML,7,Purchase order
2023,December,PUNTO VINO LLC,WINE,234114,WEINGUT HEINRICH HARTL III P/NOIR CLASSIC - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,170026,ACQUISITION CAB - 750ML,12,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,54836,VOGA P/GRIG - 750ML,28,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,336778,CATENA CAB/FR SAN CARLOS - 750ML,2,Purchase order
2023,December,VIGNOBLES LVDH USA INC,WINE,348416,MAMAMANGO - 187ML,1,Purchase order
2023,December,DOPS INC,BEER,22321,ABITA CHRISTMAS ALE 4/6 NR - 12OZ,6,Purchase order
2023,December,CONSTELLATION BRANDS,WINE,30463,MEIOMI RED BLEND - 750ML,28,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,384978,BUCA DI BEPPO CHN - 1L,2,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,377519,MONTECAPPONE ROSSO PICENO - 750ML,2,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,319166,CH VARTELY CHARD - 750ML,3,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,LIQUOR,362676,GRAY WOLF GIN TIMBER SASSAFRAS FINISH - 750ML,1,Purchase order
2023,December,MACK & SCHUHLE INC,WINE,233644,ART OF EARTH RIES ORGANIC 750ML,7,Purchase order
2023,December,PUNTO VINO LLC,WINE,169903,CH FAMAEY CUV X MALBEC CAHORS - 750ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,377540,AVATAR MALBEC ORG CASIR DOS SANTOS - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,322956,TERRA VEGA S/BLC - 187ML,1,Purchase order
2023,December,PWSWN INC,LIQUOR,167985,SORGIN YELLOW GIN 700ML,1,Purchase order
2023,December,AMERICAN BEVERAGE MARKETERS,NON-ALCOHOL,329606,FINEST CALL BLOODY MARY HABANE - 1L,1,Purchase order
2023,December,CAMPARI AMERICA LLC,LIQUOR,38334,APPLETON RUM SIGNATURE BLEND - 1.75L,24,Purchase order
2023,December,RM2 CONSULTING INC,WINE,358696,90+ CELLARS LOT 166 SAUVIGNON BLANC - 750ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,360392,LAS PERDICES MAL - 750ML,14,Purchase order
2023,December,ROYAL WINE CORP,WINE,354404,MATAR CUMULUS -  750ML,1,Purchase order
2023,December,Q TONIC LLC,NON-ALCOHOL,166881,Q MIXERS CLUB SODA 6/4PK  - NA -  6.7OZ,60,Purchase order
2023,December,CITIZENS BREWING LLC,KEG,16736,DENIZENS THIRD PARTY TRIPEL 1/2 KEG,4,Purchase order
2023,December,JAMES JOSEPH SANCTIFIED SPIRITS,LIQUOR,89210,OAK & EDEN BOURB/SPIRE TOASTED OAK BOURB - 750ML,6,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,340909,PRIME BRUME SOAVE - 750ML,2,Purchase order
2023,December,INTERNATIONAL CELLARS LLC,WINE,167515,CANTO ALLA MORAIA SER ALFIERO 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,358962,RICKSHAW CALIF P/NOIR - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,362924,CH BATAILLEY PAUILLAC LIONS DE BATATILLEY - 750ML,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,239196,SUMARROCA BRUT CAVA BRUT RESA - 750ML,2,Purchase order
2023,December,WC BEVERAGE LLC,BEER,17175,BOHEMIA PURO MALTE 4/6 350ML NR,27,Purchase order
2023,December,E & J GALLO WINERY,WINE,309238,ORIN SWIFT ABSTRACT - 750ML,28,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,377973,KYLIE MINOGUE PROSECCO ROSE - 750ML,1,Purchase order
2023,December,ROYAL WINE CORP,WINE,86177,BARON HERZOG S/BLC - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,333631,VINUM CELLARS P/NOIR - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,362152,NICOLAS FEUILLATTE BRUT ROSE - 187ML,3,Purchase order
2023,December,O'NEILL BEVERAGES CO LLC,WINE,409391,ROBERT HALL CAB - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,58572,GRAHAMS LBV PORT - 750ML,4,Purchase order
2023,December,E & J GALLO WINERY,WINE,15920,EDNA VALLEY CHARD - 750ML,28,Purchase order
2023,December,THE WINE GROUP,WINE,85472,GLEN ELLEN (CN) MER - 1.5L,15,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,193062,LYETH L LYETH CAB - 750ML,4,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,DLC,1236,DLC BEER PALLET,265,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,40282,CHIARLO NIVOLE MOSCATO 375ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,310666,BIG SMOOTH OLD VINE ZIN - 750ML,1,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,297767,DOMAINE DOREAU 1ER CRU LES CHAMPS FUILLOTS 750ML,1,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,378652,ROCCA DEL PRINCIPE IRPINIA AGLIANICO - 750ML,1,Purchase order
2023,December,THE TRITON COLLECTION INC,WINE,243302,KUSAFIRI ORG RED BLEND 6/4PK - 250ML,1,Purchase order
2023,December,FOUR ROSES DISTILLERY LLC,LIQUOR,42574,FOUR ROSES SMALL BATCH BOURB - 50ML,3,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,301675,FLACO TEMP - 750ML,1,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,126055,VIU MANENT EST RS S/BLC - 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,69984,GREAT LAKES IPA 4/6 CANS,12,Purchase order
2023,December,SFB BUCK LLC,BEER,11566,STONE IPA 2/12 CAN - 12OZ,45,Purchase order
2023,December,DEUTSCH FAMILY WINE & SPIRITS,WINE,321441,CAVES DE LUGNY LA COTE BLANCHE - 750ML,2,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,395866,DAL MASO GAMBELLARA - 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,80727,BAREFOOT CEL S/BLC - 1.5L,240,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,351482,LOUIS MASSING BRUT GRAND RESERVE - 750ML,8,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,237644,ALTAGRACIA EISELE VYD CAB N/V - 750ML,2,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,239074,ANDELUNA 1300 TORRONTES - 750ML,7,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,245960,HALL CABERNET SAUVIGNON NAPA - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,337607,FONSECA BIN 27 TINS - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,340435,GRAHAM BECK BLISS DEMI SEC NV - 750ML,1,Purchase order
2023,December,SALVETO IMPORTS LLC,LIQUOR,378097,ROMPE CORAZON HEARTBREAKER REPOSADO MEZCAL ARTESANAL  - 750ML,1,Purchase order
2023,December,SFB BUCK LLC,KEG,13518,STONE BUENAVEZA 1/2 KEG,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,243434,ARROGANT FROG LILY PAD CAB/MER - 750ML,2,Purchase order
2023,December,CROWN IMPORTS,BEER,28535,VICTORIA 4/6NR - 12OZ,270,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,309715,WINZER VON ERBACH RIES - 1L,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,170107,TRIDENTE CANTAGRILLOS BRUT 750ML,7,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,42711,POMELO S/BLC - 750ML,2,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,302622,FRAGOU MER DRY - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,NON-ALCOHOL,45278,ZING ZING BLOODY MARY MIX - 32OZ,42,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,BEER,28552,SMIRNOFF WATERMELON MIMOSA NR 12/CS - 24OZ,60,Purchase order
2023,December,LAKWORLD TRADE LLC,WINE,246101,IMPERIAL 202 DEMI SEC - 750ML,1,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,BEER,42020,BROOKLYN CIDER HOUSE OFF-DRY ROSE HARD CIDER - 12OZ 6/4 CANS,3,Purchase order
2023,December,PWSWN INC,WINE,350890,LOUIS DE TOURNY BLANC - 750ML,7,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,354402,TRIBUTE CAB - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,60650,CIGAR CITY JAI ALAI 4/6 CANS,50,Purchase order
2023,December,THE WINE GROUP,WINE,80304,BERINGER CAL CHARD - 750ML,4,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,297471,LA MONETTE BOURGOGNE ROUGE - TERROIRS DE MELLECEY - 750ML,1,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,334237,KALARIS CAB - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,355844,STELLA ROSA RED APPLE - 750ML,2,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,234148,CH LE SEUIL DE MAZEYRES - 750ML,1,Purchase order
